Timestamp (s),Key Code,Analog Value (0.0-1.0)
46.1429,25,0.703
46.1455,5,0.236
46.1455,17,1.0
46.1455,25,0.964
46.1477,5,0.292
46.1477,17,1.0
46.1477,25,1.0
46.1504,5,0.354
46.1504,17,1.0
46.1504,25,1.0
46.153,5,0.506
46.153,6,0.034
46.153,17,0.998
46.153,25,1.0
46.1557,5,0.6
46.1557,6,0.034
46.1557,17,0.99
46.1557,25,1.0
46.1579,5,0.786
46.1579,6,0.034
46.1579,17,0.921
46.1579,25,1.0
46.1605,5,0.87
46.1605,6,0.034
46.1605,17,0.86
46.1605,25,1.0
46.1631,5,0.948
46.1631,6,0.034
46.1631,17,0.778
46.1631,25,1.0
46.1658,5,1.0
46.1658,6,0.034
46.1658,17,0.565
46.1658,25,1.0
46.1685,5,1.0
46.1685,6,0.034
46.1685,17,0.441
46.1685,25,1.0
46.171,5,1.0
46.171,6,0.019
46.171,17,0.157
46.171,25,1.0
46.1736,5,1.0
46.1736,17,0.027
46.1736,25,1.0
46.1763,5,1.0
46.1763,25,1.0
46.1788,5,1.0
46.1788,25,1.0
46.1815,5,1.0
46.1815,25,1.0
46.184,5,1.0
46.184,25,1.0
46.1865,5,1.0
46.1865,25,1.0
46.1889,5,1.0
46.1889,25,1.0
46.1914,5,1.0
46.1914,25,1.0
46.194,5,0.989
46.194,25,1.0
46.1966,5,0.973
46.1966,25,1.0
46.1991,5,0.912
46.1991,25,1.0
46.2018,5,0.798
46.2018,17,0.017
46.2018,25,1.0
46.2044,5,0.721
46.2044,17,0.043
46.2044,25,1.0
46.2071,5,0.642
46.2071,17,0.096
46.2071,25,1.0
46.2097,5,0.46
46.2097,17,0.238
46.2097,25,1.0
46.2122,5,0.356
46.2122,17,0.344
46.2122,25,0.966
46.2147,5,0.144
46.2147,17,0.595
46.2147,25,0.765
46.2174,5,0.05
46.2174,17,0.728
46.2174,25,0.645
46.2201,17,0.992
46.2201,25,0.398
46.2227,17,1.0
46.2227,25,0.263
46.2253,17,1.0
46.2279,17,1.0
46.2305,17,1.0
46.2331,17,1.0
46.2357,17,1.0
46.238,17,1.0
46.2406,17,1.0
46.2431,17,1.0
46.2462,17,1.0
46.2487,17,1.0
46.2513,17,1.0
46.2538,17,1.0
46.2564,17,1.0
46.2591,17,1.0
46.2616,17,1.0
46.264,17,1.0
46.2666,17,1.0
46.2689,17,1.0
46.2715,17,1.0
46.274,17,1.0
46.2766,17,1.0
46.2791,17,1.0
46.2817,17,1.0
46.2817,44,0.019
46.2843,17,1.0
46.2843,44,0.019
46.2869,17,1.0
46.2869,44,0.019
46.2895,17,1.0
46.2895,44,0.019
46.2921,17,1.0
46.2921,44,0.019
46.2945,5,0.031
46.2945,17,1.0
46.2945,44,0.019
46.2971,5,0.426
46.2971,17,1.0
46.2971,44,0.019
46.2997,5,0.604
46.2997,17,1.0
46.2997,44,0.019
46.3022,5,0.964
46.3022,17,1.0
46.3047,5,1.0
46.3047,17,1.0
46.3073,5,1.0
46.3073,17,1.0
46.3073,25,0.079
46.3099,5,1.0
46.3099,17,1.0
46.3099,25,0.381
46.3125,5,1.0
46.3125,17,1.0
46.3125,25,0.5
46.3151,5,1.0
46.3151,17,1.0
46.3151,25,0.698
46.3175,5,1.0
46.3175,17,1.0
46.3175,25,0.779
46.3201,5,1.0
46.3201,17,1.0
46.3201,25,0.849
46.3224,5,1.0
46.3224,17,0.996
46.3224,25,0.977
46.3249,5,1.0
46.3249,17,0.949
46.3249,25,1.0
46.3276,5,1.0
46.3276,17,0.815
46.3276,25,1.0
46.3303,5,1.0
46.3303,17,0.753
46.3303,25,1.0
46.3328,5,1.0
46.3328,17,0.612
46.3328,25,1.0
46.3354,5,1.0
46.3354,17,0.539
46.3354,25,1.0
46.338,5,1.0
46.338,17,0.469
46.338,25,1.0
46.3406,5,1.0
46.3406,17,0.401
46.3406,25,1.0
46.3432,5,1.0
46.3432,17,0.257
46.3432,25,1.0
46.3455,5,1.0
46.3455,17,0.194
46.3455,25,1.0
46.3481,5,1.0
46.3481,17,0.057
46.3481,25,1.0
46.3505,5,1.0
46.3505,25,1.0
46.353,5,1.0
46.353,25,1.0
46.3556,5,1.0
46.3556,25,1.0
46.3579,5,1.0
46.3579,25,1.0
46.3605,5,1.0
46.3605,25,1.0
46.3631,5,1.0
46.3631,25,1.0
46.3654,5,1.0
46.3654,25,1.0
46.3681,5,1.0
46.3681,25,1.0
46.3707,5,1.0
46.3707,25,1.0
46.3728,5,1.0
46.3728,25,1.0
46.3755,5,1.0
46.3755,25,1.0
46.3781,5,1.0
46.3781,25,1.0
46.3806,5,1.0
46.3806,25,1.0
46.3832,5,1.0
46.3832,25,1.0
46.3855,5,1.0
46.3855,25,0.994
46.388,5,1.0
46.388,25,0.968
46.3906,5,1.0
46.3906,25,0.925
46.3933,5,1.0
46.3933,25,0.9
46.3955,5,1.0
46.3955,25,0.874
46.3981,5,1.0
46.3981,25,0.825
46.4007,5,1.0
46.4007,25,0.784
46.4034,5,1.0
46.4034,25,0.769
46.4056,5,1.0
46.4056,25,0.75
46.4081,5,1.0
46.4081,25,0.746
46.4107,5,1.0
46.4107,25,0.746
46.413,5,1.0
46.413,25,0.746
46.4156,5,1.0
46.4156,25,0.746
46.418,5,1.0
46.418,25,0.746
46.4206,5,1.0
46.4206,25,0.746
46.4229,5,1.0
46.4229,25,0.746
46.4255,5,1.0
46.4255,25,0.746
46.4281,5,1.0
46.4281,25,0.745
46.4305,5,1.0
46.4305,25,0.745
46.433,5,1.0
46.433,25,0.745
46.4357,5,1.0
46.4357,25,0.745
46.4379,5,1.0
46.4379,25,0.745
46.4406,5,1.0
46.4406,25,0.745
46.4431,5,1.0
46.4431,25,0.745
46.4457,5,1.0
46.4457,25,0.745
46.4483,5,1.0
46.4483,25,0.745
46.4509,5,1.0
46.4509,25,0.745
46.4535,5,1.0
46.4535,25,0.745
46.456,5,1.0
46.456,25,0.745
46.4586,5,1.0
46.4586,25,0.745
46.4612,5,1.0
46.4612,25,0.745
46.4637,5,1.0
46.4637,25,0.732
46.466,5,1.0
46.466,25,0.719
46.4685,5,1.0
46.4685,25,0.7
46.4712,5,1.0
46.4712,25,0.638
46.4734,5,1.0
46.4734,25,0.596
46.476,5,1.0
46.476,25,0.488
46.4787,5,1.0
46.4787,25,0.423
46.4812,5,1.0
46.4812,25,0.283
46.4835,5,1.0
46.4835,25,0.215
46.4861,5,1.0
46.4861,25,0.064
46.4885,5,1.0
46.4911,5,1.0
46.4945,5,1.0
46.4971,5,0.988
46.4997,5,0.936
46.502,5,0.898
46.5047,5,0.801
46.5072,5,0.745
46.5098,5,0.616
46.5124,5,0.447
46.515,5,0.158
46.5904,17,0.238
46.593,17,0.977
46.5956,17,1.0
46.5978,17,1.0
46.6004,17,1.0
46.603,17,1.0
46.6056,17,1.0
46.6081,17,1.0
46.6107,17,1.0
46.613,17,1.0
46.6156,17,1.0
46.6177,17,1.0
46.6203,17,1.0
46.6228,17,1.0
46.6255,17,1.0
46.6281,17,1.0
46.6307,17,1.0
46.6333,17,1.0
46.6356,17,1.0
46.6382,17,1.0
46.6407,17,1.0
46.6433,17,1.0
46.6458,17,1.0
46.6485,17,1.0
46.651,17,1.0
46.6537,17,1.0
46.6563,17,1.0
46.6586,17,1.0
46.6609,17,1.0
46.6635,17,1.0
46.6661,17,1.0
46.6687,17,1.0
46.6712,17,1.0
46.6737,17,1.0
46.6763,17,1.0
46.6788,17,1.0
46.6814,17,1.0
46.6841,17,1.0
46.6866,17,1.0
46.6889,17,1.0
46.6915,17,1.0
46.694,17,1.0
46.6966,17,1.0
46.6992,17,1.0
46.7017,17,1.0
46.7044,17,1.0
46.707,17,1.0
46.7095,17,1.0
46.7121,17,1.0
46.7144,17,1.0
46.717,17,1.0
46.7196,17,1.0
46.7218,17,1.0
46.7244,17,1.0
46.727,17,1.0
46.7297,17,1.0
46.7323,17,1.0
46.7349,17,1.0
46.7374,17,1.0
46.74,17,1.0
46.7426,17,1.0
46.7452,17,1.0
46.7477,17,1.0
46.7502,17,1.0
46.7527,17,1.0
46.7553,17,1.0
46.7578,17,1.0
46.7599,17,1.0
46.7625,17,1.0
46.7652,17,1.0
46.7678,17,1.0
46.7704,17,1.0
46.7731,17,1.0
46.7757,17,1.0
46.7783,17,1.0
46.7809,17,1.0
46.7834,17,1.0
46.786,17,1.0
46.7886,17,1.0
46.7909,17,1.0
46.7936,17,1.0
46.7962,17,1.0
46.7984,17,1.0
46.801,17,1.0
46.8035,17,1.0
46.8061,17,1.0
46.8087,17,1.0
46.811,17,1.0
46.8136,17,1.0
46.8162,17,1.0
46.8187,17,1.0
46.8212,17,1.0
46.8238,17,1.0
46.8264,17,1.0
46.829,17,0.994
46.8316,17,0.927
46.8339,17,0.882
46.8365,17,0.828
46.839,17,0.573
46.8416,17,0.327
46.8438,17,0.186
46.8861,25,0.694
46.8885,25,1.0
46.8885,27,0.205
46.8911,5,0.074
46.8911,25,1.0
46.8911,27,0.523
46.8935,5,0.851
46.8935,25,1.0
46.8935,27,0.873
46.8961,5,1.0
46.8961,25,1.0
46.8961,27,0.977
46.8987,5,1.0
46.8987,25,1.0
46.8987,27,1.0
46.9012,5,1.0
46.9012,25,1.0
46.9012,27,1.0
46.9037,5,1.0
46.9037,25,1.0
46.9037,27,1.0
46.9059,5,1.0
46.9059,25,1.0
46.9059,27,0.936
46.9086,5,1.0
46.9086,25,1.0
46.9086,27,0.865
46.9112,5,1.0
46.9112,25,1.0
46.9112,27,0.782
46.9134,5,1.0
46.9134,25,1.0
46.9134,27,0.691
46.916,5,1.0
46.916,25,1.0
46.916,27,0.484
46.9186,5,0.988
46.9186,25,1.0
46.9186,27,0.24
46.9211,5,0.93
46.9211,25,1.0
46.9211,27,0.11
46.9236,5,0.878
46.9236,25,1.0
46.9236,27,0.022
46.9261,5,0.805
46.9261,25,1.0
46.9288,5,0.616
46.9288,25,1.0
46.9314,5,0.495
46.9314,25,0.981
46.9336,5,0.209
46.9336,25,0.889
46.9362,5,0.056
46.9362,25,0.823
46.9387,25,0.68
46.9413,25,0.589
46.9439,25,0.353
46.9465,25,0.099
46.965,17,0.483
46.9676,17,0.781
46.97,17,1.0
46.9725,17,1.0
46.9752,17,1.0
46.9777,17,1.0
46.9801,17,1.0
46.9827,17,1.0
46.9852,17,1.0
46.9878,17,1.0
46.9899,17,1.0
46.9926,17,1.0
46.9952,17,1.0
46.9975,17,1.0
47.0001,17,1.0
47.0024,17,1.0
47.0049,17,1.0
47.0075,17,1.0
47.0101,17,1.0
47.0126,17,1.0
47.0151,17,1.0
47.0176,17,1.0
47.0201,17,0.983
47.0226,17,0.927
47.0249,17,0.882
47.0273,17,0.762
47.0299,17,0.627
47.0325,17,0.556
47.0351,6,0.037
47.0351,17,0.412
47.0377,6,0.11
47.0377,17,0.263
47.0377,25,0.094
47.0403,6,0.133
47.0403,17,0.182
47.0403,25,0.23
47.0429,6,0.167
47.0429,25,0.475
47.0455,6,0.185
47.0455,25,0.592
47.0481,6,0.217
47.0481,25,0.827
47.0507,6,0.23
47.0507,25,1.0
47.0533,6,0.23
47.0533,25,1.0
47.056,6,0.23
47.056,25,1.0
47.0585,5,0.087
47.0585,6,0.23
47.0585,25,1.0
47.0612,5,0.29
47.0612,6,0.234
47.0612,25,1.0
47.0637,5,0.365
47.0637,6,0.234
47.0637,25,1.0
47.0663,5,0.418
47.0663,6,0.234
47.0663,25,1.0
47.0685,5,0.442
47.0685,6,0.234
47.0685,25,1.0
47.0711,5,0.445
47.0711,6,0.234
47.0711,25,1.0
47.0739,5,0.376
47.0739,6,0.209
47.0739,25,1.0
47.0765,5,0.319
47.0765,6,0.181
47.0765,25,1.0
47.0791,5,0.257
47.0791,6,0.16
47.0791,25,1.0
47.0816,5,0.19
47.0816,6,0.128
47.0816,25,1.0
47.0841,5,0.028
47.0841,6,0.069
47.0841,25,1.0
47.0867,25,1.0
47.0893,25,1.0
47.0918,25,1.0
47.0944,25,1.0
47.097,25,1.0
47.0996,25,1.0
47.102,25,0.972
47.1046,25,0.943
47.1072,17,0.255
47.1072,25,0.855
47.1097,17,0.536
47.1097,25,0.742
47.1124,17,0.69
47.1124,25,0.679
47.1149,17,1.0
47.1149,25,0.533
47.1176,17,1.0
47.1176,25,0.367
47.1201,17,1.0
47.1201,25,0.283
47.1227,17,1.0
47.1227,25,0.115
47.1253,17,1.0
47.1253,25,0.028
47.1279,17,1.0
47.1305,17,1.0
47.1331,17,1.0
47.1353,17,1.0
47.1379,17,1.0
47.1405,17,1.0
47.1431,17,1.0
47.1454,17,1.0
47.148,17,1.0
47.1505,17,1.0
47.1531,17,1.0
47.1557,17,1.0
47.1584,17,1.0
47.161,17,1.0
47.1636,17,1.0
47.1658,17,1.0
47.1684,17,1.0
47.171,17,1.0
47.1736,17,1.0
47.176,17,1.0
47.1784,17,0.991
47.1809,17,0.941
47.1836,17,0.902
47.1861,17,0.783
47.1861,25,0.194
47.1886,17,0.63
47.1886,25,0.435
47.1912,6,0.064
47.1912,17,0.551
47.1912,25,0.565
47.1938,6,0.211
47.1938,17,0.396
47.1938,25,0.841
47.1963,6,0.259
47.1963,17,0.321
47.1963,25,0.99
47.1986,6,0.304
47.1986,17,0.251
47.1986,25,1.0
47.2012,5,0.213
47.2012,6,0.362
47.2012,17,0.071
47.2012,25,1.0
47.2039,5,0.457
47.2039,6,0.368
47.2039,25,1.0
47.2065,5,0.555
47.2065,6,0.37
47.2065,25,1.0
47.2091,5,0.648
47.2091,6,0.37
47.2091,25,1.0
47.2117,5,0.792
47.2117,6,0.37
47.2117,25,1.0
47.2144,5,0.844
47.2144,6,0.37
47.2144,25,1.0
47.2169,5,0.907
47.2169,6,0.37
47.2169,25,1.0
47.2195,5,0.927
47.2195,6,0.37
47.2195,25,1.0
47.222,5,0.944
47.222,6,0.37
47.222,25,1.0
47.2246,5,0.958
47.2246,6,0.359
47.2246,25,1.0
47.2273,5,0.958
47.2273,6,0.338
47.2273,25,1.0
47.2297,5,0.923
47.2297,6,0.29
47.2297,25,1.0
47.2324,5,0.891
47.2324,6,0.259
47.2324,25,1.0
47.2351,5,0.85
47.2351,6,0.23
47.2351,25,1.0
47.2376,5,0.749
47.2376,6,0.162
47.2376,25,1.0
47.2402,5,0.688
47.2402,6,0.112
47.2402,25,1.0
47.2428,5,0.566
47.2428,6,0.043
47.2428,25,1.0
47.2454,5,0.506
47.2454,25,1.0
47.2481,5,0.376
47.2481,25,1.0
47.2506,5,0.313
47.2506,25,1.0
47.253,5,0.176
47.253,25,1.0
47.2556,5,0.092
47.2556,25,1.0
47.2582,25,1.0
47.2605,25,1.0
47.2631,17,0.027
47.2631,25,0.957
47.2654,17,0.121
47.2654,25,0.905
47.268,17,0.336
47.268,25,0.778
47.2703,17,0.461
47.2703,25,0.701
47.2729,17,0.753
47.2729,25,0.534
47.2754,17,0.922
47.2754,25,0.439
47.2781,17,1.0
47.2781,25,0.239
47.2808,17,1.0
47.2808,25,0.056
47.2833,17,1.0
47.2857,17,1.0
47.2883,17,1.0
47.2908,17,1.0
47.2934,17,1.0
47.296,17,1.0
47.2986,17,1.0
47.3008,17,1.0
47.3033,17,1.0
47.3059,17,1.0
47.3086,17,1.0
47.3111,17,1.0
47.3137,17,1.0
47.316,17,1.0
47.3186,17,1.0
47.3209,17,1.0
47.323,17,1.0
47.3256,17,1.0
47.3281,17,1.0
47.3307,17,1.0
47.3332,17,1.0
47.3357,17,1.0
47.338,17,1.0
47.3406,17,1.0
47.3431,17,1.0
47.3431,25,0.084
47.3456,17,1.0
47.3456,25,0.344
47.3482,17,1.0
47.3482,25,0.475
47.3505,6,0.069
47.3505,17,1.0
47.3505,25,0.74
47.3531,6,0.151
47.3531,17,1.0
47.3531,25,0.878
47.3557,5,0.066
47.3557,6,0.269
47.3557,17,0.999
47.3557,25,1.0
47.3581,5,0.211
47.3581,6,0.308
47.3581,17,0.982
47.3581,25,1.0
47.3607,5,0.433
47.3607,6,0.359
47.3607,17,0.921
47.3607,25,1.0
47.3634,5,0.534
47.3634,6,0.365
47.3634,17,0.876
47.3634,25,1.0
47.366,5,0.622
47.366,6,0.365
47.366,17,0.817
47.366,25,1.0
47.3685,5,0.703
47.3685,6,0.365
47.3685,17,0.746
47.3685,25,1.0
47.3712,5,0.838
47.3712,6,0.37
47.3712,17,0.561
47.3712,25,1.0
47.3738,5,0.924
47.3738,6,0.37
47.3738,17,0.329
47.3738,25,1.0
47.3764,5,0.95
47.3764,6,0.37
47.3764,17,0.196
47.3764,25,1.0
47.3791,5,0.97
47.3791,6,0.37
47.3791,17,0.062
47.3791,25,1.0
47.3825,5,0.982
47.3825,6,0.37
47.3825,25,1.0
47.3851,5,0.976
47.3851,6,0.334
47.3851,25,1.0
47.3877,5,0.963
47.3877,6,0.308
47.3877,25,1.0
47.3902,5,0.945
47.3902,6,0.28
47.3902,25,1.0
47.3928,5,0.895
47.3928,6,0.2
47.3928,25,1.0
47.3954,5,0.865
47.3954,6,0.16
47.3954,25,1.0
47.398,5,0.791
47.398,6,0.058
47.398,25,1.0
47.4006,5,0.747
47.4006,6,0.019
47.4006,25,1.0
47.4032,5,0.706
47.4032,25,1.0
47.4054,5,0.609
47.4054,17,0.096
47.4054,25,1.0
47.408,5,0.558
47.408,17,0.125
47.408,25,1.0
47.408,44,0.055
47.4105,5,0.494
47.4105,17,0.168
47.4105,25,1.0
47.4105,44,0.109
47.4132,5,0.333
47.4132,17,0.26
47.4132,25,1.0
47.4132,44,0.148
47.4158,5,0.241
47.4158,17,0.321
47.4158,25,1.0
47.4158,44,0.148
47.4183,5,0.144
47.4183,17,0.386
47.4183,25,1.0
47.4183,44,0.145
47.4209,17,0.54
47.4209,25,1.0
47.4209,44,0.094
47.4235,17,0.617
47.4235,25,0.984
47.4235,44,0.04
47.4259,17,0.693
47.4259,25,0.96
47.4259,44,0.027
47.4285,17,0.77
47.4285,25,0.922
47.4285,44,0.019
47.4312,17,0.934
47.4312,25,0.828
47.4339,17,1.0
47.4339,25,0.696
47.4365,17,1.0
47.4365,25,0.626
47.439,17,1.0
47.439,25,0.472
47.4416,17,1.0
47.4416,25,0.311
47.4441,17,1.0
47.4441,25,0.234
47.4467,17,1.0
47.4467,25,0.068
47.4493,17,1.0
47.452,17,1.0
47.4546,17,1.0
47.457,17,1.0
47.4596,17,1.0
47.4619,17,1.0
47.4645,17,1.0
47.467,17,1.0
47.4697,17,1.0
47.4722,17,1.0
47.4749,17,1.0
47.4771,17,1.0
47.4797,17,1.0
47.482,17,1.0
47.482,25,0.152
47.4846,17,1.0
47.4846,25,0.246
47.4871,17,1.0
47.4871,25,0.438
47.4896,17,0.998
47.4896,25,0.65
47.4924,17,0.991
47.4924,25,0.763
47.495,17,0.949
47.495,25,1.0
47.4975,17,0.919
47.4975,25,1.0
47.5001,5,0.034
47.5001,17,0.876
47.5001,25,1.0
47.5027,5,0.231
47.5027,6,0.061
47.5027,17,0.77
47.5027,25,1.0
47.5052,5,0.316
47.5052,6,0.083
47.5052,17,0.721
47.5052,25,1.0
47.5078,5,0.463
47.5078,6,0.1
47.5078,17,0.597
47.5078,25,1.0
47.5104,5,0.528
47.5104,6,0.1
47.5104,17,0.529
47.5104,25,1.0
47.513,5,0.584
47.513,6,0.1
47.513,17,0.449
47.513,25,1.0
47.5156,5,0.638
47.5156,6,0.1
47.5156,17,0.36
47.5156,25,1.0
47.5181,5,0.718
47.5181,6,0.1
47.5181,17,0.152
47.5181,25,1.0
47.5207,5,0.78
47.5207,6,0.1
47.5207,25,1.0
47.5233,5,0.804
47.5233,6,0.1
47.5233,25,1.0
47.5258,5,0.829
47.5258,6,0.089
47.5258,25,1.0
47.5284,5,0.849
47.5284,6,0.08
47.5284,25,1.0
47.5311,5,0.885
47.5311,6,0.037
47.5311,25,1.0
47.5335,5,0.899
47.5335,25,1.0
47.5361,5,0.919
47.5361,25,1.0
47.5387,5,0.924
47.5387,25,1.0
47.5413,5,0.924
47.5413,25,1.0
47.5438,5,0.904
47.5438,25,1.0
47.5463,5,0.891
47.5463,25,1.0
47.5489,5,0.845
47.5489,25,1.0
47.5515,5,0.815
47.5515,25,1.0
47.5541,5,0.746
47.5541,25,1.0
47.5565,5,0.705
47.5565,25,1.0
47.559,5,0.602
47.559,25,1.0
47.5616,5,0.53
47.5616,17,0.022
47.5616,25,1.0
47.5642,5,0.45
47.5642,17,0.054
47.5642,25,1.0
47.5667,5,0.271
47.5667,17,0.157
47.5667,25,1.0
47.5692,5,0.182
47.5692,17,0.231
47.5692,25,1.0
47.5719,17,0.425
47.5719,25,0.927
47.5744,17,0.534
47.5744,25,0.873
47.577,17,0.767
47.577,25,0.742
47.5797,17,1.0
47.5797,25,0.599
47.5822,17,1.0
47.5822,25,0.521
47.5848,17,1.0
47.5848,25,0.372
47.587,17,1.0
47.587,25,0.296
47.5896,17,1.0
47.5896,25,0.222
47.5896,44,0.024
47.5923,17,1.0
47.5923,25,0.134
47.5923,44,0.046
47.5948,17,1.0
47.5948,44,0.08
47.5974,17,1.0
47.5974,44,0.089
47.6,17,1.0
47.6,44,0.089
47.6027,17,1.0
47.6027,44,0.072
47.6053,17,1.0
47.6053,44,0.064
47.6076,17,1.0
47.6076,44,0.04
47.6101,17,1.0
47.6101,44,0.037
47.6127,17,1.0
47.6127,44,0.022
47.6154,17,1.0
47.6154,44,0.022
47.618,17,1.0
47.6206,17,1.0
47.6231,17,1.0
47.6254,17,1.0
47.628,17,1.0
47.6306,17,1.0
47.6332,17,1.0
47.6358,17,1.0
47.6384,17,1.0
47.6384,25,0.071
47.641,17,1.0
47.641,25,0.226
47.6436,17,1.0
47.6436,25,0.298
47.6462,17,1.0
47.6462,25,0.379
47.6487,5,0.102
47.6487,17,1.0
47.6487,25,0.587
47.6513,5,0.18
47.6513,17,1.0
47.6513,25,0.7
47.6538,5,0.305
47.6538,17,1.0
47.6538,25,0.944
47.6564,5,0.374
47.6564,17,1.0
47.6564,25,1.0
47.6591,5,0.521
47.6591,17,1.0
47.6591,25,1.0
47.6617,5,0.606
47.6617,17,0.99
47.6617,25,1.0
47.6641,5,0.695
47.6641,17,0.976
47.6641,25,1.0
47.6667,5,0.884
47.6667,17,0.919
47.6667,25,1.0
47.6693,5,0.978
47.6693,17,0.883
47.6693,25,1.0
47.6717,5,1.0
47.6717,17,0.796
47.6717,25,1.0
47.6743,5,1.0
47.6743,17,0.752
47.6743,25,1.0
47.6769,5,1.0
47.6769,17,0.711
47.6769,25,1.0
47.6795,5,1.0
47.6795,17,0.658
47.6795,25,1.0
47.6821,5,1.0
47.6821,17,0.55
47.6821,25,1.0
47.6848,5,1.0
47.6848,17,0.441
47.6848,25,1.0
47.6873,5,1.0
47.6873,17,0.391
47.6873,25,1.0
47.6899,5,1.0
47.6899,17,0.344
47.6899,25,1.0
47.6925,5,1.0
47.6925,17,0.295
47.6925,25,1.0
47.6951,5,0.967
47.6951,17,0.216
47.6951,25,1.0
47.6974,5,0.939
47.6974,17,0.199
47.6974,25,1.0
47.7001,5,0.858
47.7001,17,0.155
47.7001,25,1.0
47.7025,5,0.806
47.7025,17,0.155
47.7025,25,1.0
47.7051,5,0.75
47.7051,17,0.162
47.7051,25,1.0
47.7073,5,0.69
47.7073,17,0.19
47.7073,25,1.0
47.71,5,0.553
47.71,17,0.273
47.71,25,0.975
47.7126,5,0.474
47.7126,17,0.372
47.7126,25,0.871
47.7152,5,0.289
47.7152,17,0.424
47.7152,25,0.777
47.7177,5,0.192
47.7177,17,0.48
47.7177,25,0.675
47.7203,17,0.596
47.7203,25,0.455
47.7228,17,0.657
47.7228,25,0.344
47.7254,17,0.784
47.7254,25,0.106
47.728,17,0.927
47.7306,17,1.0
47.7332,17,1.0
47.7357,17,1.0
47.7383,17,1.0
47.7409,17,1.0
47.7435,17,1.0
47.7457,17,1.0
47.7478,17,1.0
47.7504,17,1.0
47.7531,17,1.0
47.7557,17,1.0
47.758,17,1.0
47.7606,17,1.0
47.7632,17,1.0
47.7654,17,1.0
47.768,17,1.0
47.7706,17,1.0
47.7731,17,1.0
47.7757,17,1.0
47.778,17,1.0
47.7805,17,1.0
47.7833,17,1.0
47.7858,17,1.0
47.7884,17,1.0
47.791,17,1.0
47.7935,5,0.094
47.7935,17,1.0
47.7961,5,0.295
47.7961,17,1.0
47.7987,5,0.391
47.7987,17,1.0
47.8018,5,0.595
47.8018,17,0.973
47.804,5,0.817
47.804,17,0.929
47.8066,5,0.935
47.8066,17,0.906
47.8091,5,1.0
47.8091,17,0.855
47.8118,5,1.0
47.8118,17,0.831
47.814,5,1.0
47.814,17,0.789
47.8167,5,1.0
47.8167,17,0.766
47.8167,25,0.025
47.8193,5,1.0
47.8193,17,0.735
47.8193,25,0.042
47.822,5,1.0
47.822,17,0.673
47.822,25,0.042
47.8245,5,1.0
47.8245,17,0.64
47.8245,25,0.042
47.8272,5,1.0
47.8272,17,0.561
47.8272,25,0.025
47.8294,5,1.0
47.8294,17,0.518
47.8294,25,0.017
47.832,5,1.0
47.832,17,0.47
47.8343,5,1.0
47.8343,17,0.387
47.8368,5,1.0
47.8368,17,0.344
47.8395,5,1.0
47.8395,17,0.273
47.842,5,1.0
47.842,17,0.22
47.8446,5,1.0
47.8446,17,0.134
47.8471,5,1.0
47.8471,17,0.086
47.8495,5,1.0
47.852,5,1.0
47.8546,5,1.0
47.8572,5,1.0
47.8598,5,1.0
47.8622,5,1.0
47.8648,5,1.0
47.8674,5,1.0
47.87,5,1.0
47.8726,5,1.0
47.8752,5,1.0
47.8778,5,1.0
47.8804,5,1.0
47.8829,5,1.0
47.8855,5,1.0
47.8881,5,1.0
47.8904,5,1.0
47.893,5,1.0
47.8956,5,1.0
47.8956,25,0.017
47.8982,5,1.0
47.8982,25,0.017
47.9004,5,1.0
47.9004,25,0.017
47.9025,5,1.0
47.9025,25,0.017
47.9054,5,1.0
47.9054,25,0.017
47.908,5,1.0
47.908,25,0.017
47.9106,5,1.0
47.9106,25,0.017
47.9133,5,1.0
47.9133,25,0.017
47.9159,5,1.0
47.9159,25,0.017
47.9185,5,1.0
47.9185,25,0.017
47.9211,5,1.0
47.9211,25,0.017
47.9237,5,1.0
47.9237,25,0.017
47.926,5,1.0
47.926,25,0.017
47.9286,5,1.0
47.9286,25,0.017
47.9312,5,1.0
47.9312,25,0.017
47.9339,5,1.0
47.9339,25,0.017
47.9365,5,1.0
47.9365,25,0.017
47.9391,5,1.0
47.9391,25,0.017
47.9413,5,1.0
47.9413,25,0.017
47.9439,5,1.0
47.9439,25,0.017
47.9466,5,1.0
47.9466,25,0.017
47.9491,5,1.0
47.9491,25,0.017
47.9517,5,1.0
47.9517,25,0.017
47.9543,5,1.0
47.9543,25,0.017
47.9569,5,1.0
47.9569,25,0.017
47.9595,5,1.0
47.9595,25,0.017
47.9621,5,1.0
47.9621,25,0.017
47.9646,5,1.0
47.9646,25,0.017
47.967,5,1.0
47.967,25,0.017
47.9696,5,1.0
47.9722,5,1.0
47.9744,5,1.0
47.977,5,1.0
47.9791,5,1.0
47.9815,5,1.0
47.9841,5,1.0
47.9866,5,1.0
47.9892,5,1.0
47.9918,5,1.0
47.9941,5,1.0
47.9967,5,1.0
47.9992,5,0.988
48.0016,5,0.914
48.0043,5,0.804
48.0068,5,0.646
48.0094,5,0.517
48.0121,5,0.123
48.0997,17,0.057
48.102,17,0.607
48.1046,17,0.966
48.1072,17,1.0
48.1099,17,1.0
48.1125,17,1.0
48.1151,17,1.0
48.1177,17,1.0
48.1203,17,1.0
48.1226,17,1.0
48.1251,17,1.0
48.1277,17,1.0
48.1303,17,1.0
48.1329,17,1.0
48.1351,17,1.0
48.1379,17,1.0
48.1405,17,1.0
48.1431,17,1.0
48.1458,17,1.0
